*******************************************************************************
 Revised: April 12, 2021       Solar System Barycenter                        0

 Dynamical point 
 ---------------
 The center of mass for the solar system. See object 10 for Sun ephemeris.
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Mon Feb  7 17:45:36 2022 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Solar System Barycenter (0)     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 2021-Jan-01 00:08:31.0000 UT      
Stop  time      : A.D. 2021-Dec-31 23:59:31.0000 UT      
Step-size       : 40 minutes
*******************************************************************************
Target pole/equ : MARSIAU                         {East-longitude positive}
Target radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude positive}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : None
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
EOP file        : eop.220206.p220502                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2022-FEB-06. PREDICTS-> 2022-MAY-01
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
*******************************************************************************
 Date__(UT)__HR:MN:SS     R.A._____(ICRF)_____DEC             delta      deldot
*******************************************************************************
$$SOE
 2021-Jan-03 10:08:31     21 22 54.21 -16 03 40.3  0.00896411340070   0.0021011
 2021-Jan-03 10:48:31     21 22 54.59 -16 03 38.7  0.00896414710807   0.0021010
 2021-Jan-03 11:28:31     21 22 54.97 -16 03 37.1  0.00896418081357   0.0021009
 2021-Jan-03 12:08:31     21 22 55.34 -16 03 35.4  0.00896421451719   0.0021008
 2021-Jan-03 12:48:31     21 22 55.72 -16 03 33.8  0.00896424821894   0.0021007
 2021-Jan-03 13:28:31     21 22 56.10 -16 03 32.2  0.00896428191881   0.0021005
 2021-Jan-03 14:08:31     21 22 56.47 -16 03 30.6  0.00896431561681   0.0021004
 2021-Jan-03 14:48:31     21 22 56.85 -16 03 29.0  0.00896434931292   0.0021003
 2021-Jan-03 15:28:31     21 22 57.23 -16 03 27.3  0.00896438300716   0.0021002
 2021-Jan-03 16:08:31     21 22 57.60 -16 03 25.7  0.00896441669952   0.0021001
 2021-Jan-03 16:48:31     21 22 57.98 -16 03 24.1  0.00896445038999   0.0021000
 2021-Jan-03 17:28:31     21 22 58.36 -16 03 22.5  0.00896448407859   0.0020998
 2021-Jan-03 18:08:31     21 22 58.73 -16 03 20.8  0.00896451776530   0.0020997
 2021-Jan-03 18:48:31     21 22 59.11 -16 03 19.2  0.00896455145013   0.0020996
 2021-Jan-03 19:28:31     21 22 59.49 -16 03 17.6  0.00896458513308   0.0020995
 2021-Jan-03 20:08:31     21 22 59.86 -16 03 16.0  0.00896461881414   0.0020994
 2021-Jan-03 20:48:31     21 23 00.24 -16 03 14.3  0.00896465249332   0.0020992
 2021-Jan-03 21:28:31     21 23 00.62 -16 03 12.7  0.00896468617061   0.0020991
 2021-Jan-03 22:08:31     21 23 00.99 -16 03 11.1  0.00896471984601   0.0020990
 2021-Jan-03 22:48:31     21 23 01.37 -16 03 09.5  0.00896475351953   0.0020989
